ticket_id,title,description,account,location,status,priority,source,estimated_hours,primary_resource,role,queue,issue_type,sub_issue_type,work_type,contract_name,sla,created_at,created_by,completed_at,due_at,first_response_at,resolution,completed_by,is_legacy,priority_numeric,estimated_hours_clean,is_completed,resolution_hours,resolution_days,first_response_minutes,hours_until_due,hours_past_due,title_word_count,description_word_count,ticket_text,created_year,created_month,created_day,created_hour,created_day_of_week,created_week_of_year,created_is_weekend,created_is_business_hours,created_part_of_day,is_priority_low,is_priority_medium,is_priority_high,is_priority_critical,priority_weight,is_active_ticket,is_waiting_state,is_unassigned,is_overdue_open,ticket_text_char_count,ticket_text_has_server,ticket_text_has_backup,ticket_text_has_vpn,ticket_text_has_email,ticket_text_has_printer,ticket_text_has_access_issue,ticket_text_has_urgent_language,issue_type_group,queue_group,role_group,sla_priority_class,sla_coverage_type,sla_initial_response_hours,sla_status_update_hours,sla_weight,is_sla_high_urgency,is_service_request,is_maintenance,first_response_sla_met,ticket_age_hours,sla_age_ratio,sla_breach_risk,sla_breach_severity,resolution_hours_log,met_estimate_flag,estimate_error_hours
T20260128.0001,Server room temperature alert,Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Level I,IT:Applications,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-28 08:00:00,"Administrator, Autotask",,2026-02-07 08:00:00,2026-01-28 08:00:00,,,False,2,2.0,False,,,0.0,240.0,,4,15,Server room temperature alert Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.,2026,1,28,8,2,5,False,True,Morning,False,True,False,False,2,True,True,False,True,144,True,False,False,False,False,False,False,IT,IT,IT,Medium,Standard,2.0,8.0,2,False,False,False,True,1490.31,745.15,True,Critical,,False,
T20260114.0001,Monitor flickering on docking station,User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-14 02:30:00,"Administrator, Autotask",,2026-01-24 02:30:00,2026-01-14 02:30:00,,,False,2,2.0,False,,,0.0,240.0,,5,16,Monitor flickering on docking station User's external monitor flickers when connected via USB-C docking station. Works fine with direct HDMI connection.,2026,1,14,2,2,3,False,False,Overnight,False,True,False,False,2,True,True,False,True,152,False,False,False,False,False,False,False,SW,Triage,IT,Medium,Expanded,2.0,8.0,2,False,False,False,True,1831.81,915.9,True,Critical,,False,
T20251214.0001,Windows update causing BSOD,Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-14 12:00:00,"Administrator, Autotask",,2025-12-24 12:00:00,2025-12-14 12:00:00,,,False,2,2.0,False,,,0.0,240.0,,4,14,Windows update causing BSOD Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,2025,12,14,12,6,50,True,False,Afternoon,False,True,False,False,2,True,True,False,True,132,False,False,False,False,False,False,False,IT,IT,IT,Maintenance,Expanded,24.0,24.0,1,False,False,True,True,2566.31,106.93,True,Critical,,False,
T20251210.0002,Zoom meeting room setup,Need to configure the new conference room TV and camera system for Zoom Rooms integration.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-10 14:30:00,"Administrator, Autotask",,2025-12-20 14:30:00,2025-12-10 14:30:00,,,False,1,2.0,False,,,0.0,240.0,,4,15,Zoom meeting room setup Need to configure the new conference room TV and camera system for Zoom Rooms integration.,2025,12,10,14,2,50,False,True,Afternoon,True,False,False,False,1,True,True,False,True,114,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Standard,24.0,24.0,1,False,True,False,True,2659.81,110.83,True,Critical,,False,
T20260222.0001,Server room temperature alert,Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-22 00:00:00,"Administrator, Autotask",,2026-03-04 00:00:00,2026-02-22 00:00:00,,,False,2,2.0,False,,,0.0,240.0,,4,15,Server room temperature alert Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.,2026,2,22,0,6,8,True,False,Overnight,False,True,False,False,2,True,True,False,True,144,True,False,False,False,False,False,False,SW,IT,IT,Medium,Expanded,2.0,8.0,2,False,False,False,True,898.31,449.15,True,Critical,,False,
T20260222.0002,Suspicious phishing email reported,Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,Low,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-22 05:30:00,"Administrator, Autotask",,2026-03-04 05:30:00,2026-02-22 05:30:00,,,False,1,2.0,False,,,0.0,240.0,,4,15,Suspicious phishing email reported Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,2026,2,22,5,6,8,True,False,Overnight,True,False,False,False,1,True,True,False,True,140,False,False,False,True,False,False,False,SW,Triage,IT,Low,Expanded,4.0,48.0,1,False,False,False,True,892.81,223.2,True,Critical,,False,
T20251220.0002,MFA not working on mobile device,User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,High,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-20 05:00:00,"Administrator, Autotask",,2025-12-30 05:00:00,2025-12-20 05:00:00,,,False,3,2.0,False,,,0.0,240.0,,6,16,MFA not working on mobile device User replaced their phone and can no longer receive MFA push notifications. Needs MFA token re-enrolled.,2025,12,20,5,5,51,True,False,Overnight,False,False,True,False,3,True,True,False,True,137,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2429.31,101.22,True,Critical,,False,
T20251222.0002,Request for additional monitor,Department manager requesting a second monitor for their workstation to improve productivity.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,Critical,Email,2.0,"Moore, James",IT:Technician II,IT:Level II,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-22 00:30:00,"Administrator, Autotask",,2026-01-01 00:30:00,2025-12-22 00:30:00,,,False,4,2.0,False,,,0.0,240.0,,4,12,Request for additional monitor Department manager requesting a second monitor for their workstation to improve productivity.,2025,12,22,0,0,52,False,False,Overnight,False,False,False,True,4,True,True,False,True,124,False,False,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2385.81,99.41,True,Critical,,False,
T20251217.0003,Server room temperature alert,Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,Low,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,Triage,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-17 07:30:00,"Administrator, Autotask",,2025-12-27 07:30:00,2025-12-17 07:30:00,,,False,1,2.0,False,,,0.0,240.0,,4,15,Server room temperature alert Environmental monitoring system triggered a high-temperature alert in the server room. HVAC may be malfunctioning.,2025,12,17,7,2,51,False,False,Morning,True,False,False,False,1,True,True,False,True,144,True,False,False,False,False,False,False,Triage,IT,SW,Low,Expanded,4.0,48.0,1,False,False,False,True,2498.81,624.7,True,Critical,,False,
T20251219.0004,Backup job failed overnight,Nightly backup job for the file server failed with a timeout error. Last successful backup was 3 days ago.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,Critical,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-19 00:30:00,"Administrator, Autotask",,2025-12-29 00:30:00,2025-12-19 00:30:00,,,False,4,2.0,False,,,0.0,240.0,,4,19,Backup job failed overnight Nightly backup job for the file server failed with a timeout error. Last successful backup was 3 days ago.,2025,12,19,0,4,51,False,False,Overnight,False,False,False,True,4,True,True,False,True,134,True,True,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2457.81,102.41,True,Critical,,False,
T20260113.0004,Zoom meeting room setup,Need to configure the new conference room TV and camera system for Zoom Rooms integration.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,High,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,Triage,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-13 05:00:00,"Administrator, Autotask",,2026-01-23 05:00:00,2026-01-13 05:00:00,,,False,3,2.0,False,,,0.0,240.0,,4,15,Zoom meeting room setup Need to configure the new conference room TV and camera system for Zoom Rooms integration.,2026,1,13,5,1,3,False,False,Overnight,False,False,True,False,3,True,True,False,True,114,False,False,False,False,False,False,False,Triage,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1853.31,77.22,True,Critical,,False,
T20260222.0005,OneDrive sync errors,User getting persistent sync conflict errors in OneDrive. Several files showing duplicate versions.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,Medium,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,Triage,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-22 18:30:00,"Administrator, Autotask",,2026-03-04 18:30:00,2026-02-22 18:30:00,,,False,2,2.0,False,,,0.0,240.0,,3,13,OneDrive sync errors User getting persistent sync conflict errors in OneDrive. Several files showing duplicate versions.,2026,2,22,18,6,8,True,False,Evening,False,True,False,False,2,True,True,False,True,120,False,False,False,False,False,False,False,Triage,IT,SW,Medium,Expanded,2.0,8.0,2,False,False,False,True,879.81,439.9,True,Critical,,False,
T20260227.0006,Backup job failed overnight,Nightly backup job for the file server failed with a timeout error. Last successful backup was 3 days ago.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,Medium,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Change Requests,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-27 05:30:00,"Administrator, Autotask",,2026-03-09 05:30:00,2026-02-27 05:30:00,,,False,2,2.0,False,,,0.0,240.0,,4,19,Backup job failed overnight Nightly backup job for the file server failed with a timeout error. Last successful backup was 3 days ago.,2026,2,27,5,4,9,False,False,Overnight,False,True,False,False,2,True,True,False,True,134,True,True,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,772.81,32.2,True,Critical,,False,
T20251209.0005,Outlook not syncing emails,User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,Low,Email,2.0,"Anderson, Scott",IT:Service Manager,IT:Level I,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-09 03:30:00,"Administrator, Autotask",,2025-12-19 03:30:00,2025-12-09 03:30:00,,,False,1,2.0,False,,,0.0,240.0,,4,19,Outlook not syncing emails User reports Outlook on their workstation is not syncing new emails. Restarting the application did not resolve the issue.,2025,12,9,3,1,50,False,False,Overnight,True,False,False,False,1,True,True,False,True,149,False,False,False,True,False,False,False,SW,IT,IT,Low,Expanded,4.0,48.0,1,False,False,False,True,2694.81,673.7,True,Critical,,False,
T20260224.0002,Email bouncing back to external clients,Several external clients report emails to our sales team are bouncing back with a 550 error.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,Critical,Email,2.0,"Miller, Susan",SW:Support II,IT:Level II,IT:Hardware,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-24 21:30:00,"Administrator, Autotask",,2026-03-06 21:30:00,2026-02-24 21:30:00,,,False,4,2.0,False,,,0.0,240.0,,6,16,Email bouncing back to external clients Several external clients report emails to our sales team are bouncing back with a 550 error.,2026,2,24,21,1,9,False,False,Evening,False,False,False,True,4,True,True,False,True,132,False,False,False,True,False,False,False,IT,IT,SW,High,Expanded,0.25,4.0,4,True,False,False,True,828.81,3315.23,True,Critical,,False,
T20260116.0006,Windows update causing BSOD,Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,"Hewitt Associates, Inc.",Primary Location,Waiting Customer,High,Email,2.0,"Moore, James",IT:Technician II,Triage,IT:Applications,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-16 17:30:00,"Administrator, Autotask",,2026-01-26 17:30:00,2026-01-16 17:30:00,,,False,3,2.0,False,,,0.0,240.0,,4,14,Windows update causing BSOD Two workstations experiencing Blue Screen of Death after latest Windows cumulative update was installed.,2026,1,16,17,4,3,False,False,Afternoon,False,False,True,False,3,True,True,False,True,132,False,False,False,False,False,False,False,IT,Triage,IT,Maintenance,Expanded,24.0,24.0,1,False,False,True,True,1768.81,73.7,True,Critical,,False,
T20120530.0002,Flickering Monitor,Flickering Monitor,"Hewitt Associates, Inc.",,In Progress,Medium,Client Portal,1.0,"Taylor, Mark",IT:Technician I,IT:Level I,IT:Hardware,Other,IT:Onsite (Billable),"Hewitt Associates, Inc. - Block Hour",,2012-06-12 20:00:00,"Administrator, Autotask",,2012-06-20 11:00:00,2012-06-13 20:00:00,,,True,2,1.0,False,,,1440.0,183.0,,2,2,Flickering Monitor Flickering Monitor,2012,6,12,20,1,24,False,False,Evening,False,True,False,False,2,True,False,False,True,37,False,False,False,False,False,False,False,IT,IT,IT,Medium,Expanded,2.0,8.0,2,False,False,False,False,120950.31,60475.15,True,Critical,,False,
T20260207.0002,Email bouncing back to external clients,Several external clients report emails to our sales team are bouncing back with a 550 error.,"Hewitt Associates, Inc.",Primary Location,In Progress,Medium,Email,2.0,"Taylor, Mark",IT:Technician II,IT:Level II,SW:Support,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-07 04:30:00,"Administrator, Autotask",,2026-02-16 11:00:00,2026-02-07 04:30:00,,,False,2,2.0,False,,,0.0,222.5,,6,16,Email bouncing back to external clients Several external clients report emails to our sales team are bouncing back with a 550 error.,2026,2,7,4,5,6,True,False,Overnight,False,True,False,False,2,True,False,False,True,132,False,False,False,True,False,False,False,SW,IT,IT,Medium,Expanded,2.0,8.0,2,False,False,False,True,1253.81,626.9,True,Critical,,False,
T20251227.0003,File recovery request,User accidentally deleted a folder from the shared drive and needs it restored from backup.,"Hewitt Associates, Inc.",Primary Location,In Progress,Medium,Email,2.0,"Moore, James",IT:Technician II,IT:Change Requests,SW:Change,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2025-12-27 16:00:00,"Administrator, Autotask",,2026-01-05 11:00:00,2025-12-27 16:00:00,,,False,2,2.0,False,,,0.0,211.0,,3,15,File recovery request User accidentally deleted a folder from the shared drive and needs it restored from backup.,2025,12,27,16,5,52,True,False,Afternoon,False,True,False,False,2,True,False,False,True,113,False,True,False,False,False,False,False,SW,IT,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,2250.31,93.76,True,Critical,,False,
T20260120.0003,New user account creation,"HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.","Hewitt Associates, Inc.",Primary Location,In Progress,Low,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Defect,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-01-20 04:00:00,"Administrator, Autotask",,2026-01-27 11:00:00,2026-01-20 04:00:00,,,False,1,2.0,False,,,0.0,175.0,,4,15,"New user account creation HR requests new Active Directory account, email, and standard group memberships for incoming Accounting associate.",2026,1,20,4,1,4,False,False,Overnight,True,False,False,False,1,True,False,False,True,140,False,False,False,True,False,False,False,SW,Triage,IT,Service Request,Expanded,24.0,24.0,1,False,True,False,True,1686.31,70.26,True,Critical,,False,
T20260209.0001,Suspicious phishing email reported,Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,"Hewitt Associates, Inc.",Primary Location,In Progress,Critical,Email,2.0,"Taylor, Mark",IT:Technician II,Triage,SW:Internal,,,"Hewitt Associates, Inc. - Block Hour",IT:Premium SLA,2026-02-09 09:30:00,"Administrator, Autotask",,2026-02-16 12:30:00,2026-02-09 09:30:00,,,False,4,2.0,False,,,0.0,171.0,,4,15,Suspicious phishing email reported Employee forwarded a suspicious email claiming to be from IT asking for credentials. Needs investigation.,2026,2,9,9,0,7,False,True,Morning,False,False,False,True,4,True,False,False,True,140,False,False,False,True,False,False,False,SW,Triage,IT,High,Standard,0.25,4.0,4,True,False,False,True,1200.81,4803.23,True,Critical,,False,
